survived,pclass,age,sibsp,parch,fare,adult_male,embark_town,alive,FamilySize,sex_male,embarked_q,embarked_s,class_Second,class_Third,who_man,who_woman,alone_True,FamilyCategory_Small,FamilyCategory_Large,AgeGroup_Teen,AgeGroup_Young Adult,AgeGroup_Adult,AgeGroup_Senior
1,1,-0.8418105654323949,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,Cherbourg,yes,0.0330656452941511,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,1,0.3938813798550463,-0.5345451980491797,-0.5007544611783037,-0.013370915500666809,True,Southampton,yes,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,1,0,0
0,3,-0.8418105654323949,-0.5345451980491797,0.6896894265922036,-0.531050726819606,False,Cherbourg,no,0.0330656452941511,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,3,-0.33299623501991904,-0.5345451980491797,-0.5007544611783037,-0.8247072498079846,True,Queenstown,no,-0.6240080752947493,1,1,0,0,1,1,0,1,0,0,0,1,0,0
0,3,-0.26030847353242254,0.47587560314134286,-0.5007544611783037,-0.8197856321042687,True,Southampton,no,0.0330656452941511,1,0,1,0,1,1,0,0,1,0,0,1,0,0
0,2,0.6846324258050325,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1,2,1.1207589947300116,-0.5345451980491797,-0.5007544611783037,-0.5727947944897007,False,Southampton,yes,-0.6240080752947493,0,0,1,1,0,0,1,1,0,0,0,0,1,0
1,1,0.902695710267522,-0.5345451980491797,-0.5007544611783037,-0.013370915500666809,True,Southampton,yes,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,1,-0.5510595194824087,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,Southampton,yes,-0.6240080752947493,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1,1,-0.4056839965074156,-0.5345451980491797,-0.5007544611783037,1.00230661109364,False,Cherbourg,yes,-0.6240080752947493,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,1,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,1,0,0
1,1,1.3388222791925013,0.47587560314134286,-0.5007544611783037,1.1114921530041646,True,Southampton,yes,0.0330656452941511,1,0,1,0,0,1,0,0,1,0,0,0,1,0
0,3,-0.042245189069932916,-0.5345451980491797,-0.5007544611783037,-0.748516232983171,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,2,1.6295733251424873,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,0,1,0
0,3,-0.7691228039448983,-0.5345451980491797,-0.5007544611783037,-0.8287189150829243,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,1,0.6119446643175359,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,Cherbourg,yes,-0.6240080752947493,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1,2,-0.18762071204492597,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,False,Southampton,yes,-0.6240080752947493,0,0,1,1,0,0,1,1,0,0,0,1,0,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.48529936864586354,True,Queenstown,no,-0.6240080752947493,1,1,0,0,1,1,0,1,0,0,0,1,0,0
0,3,0.24850585688005322,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,2,-1.7140637032823534,-0.5345451980491797,0.6896894265922036,0.2802856074877116,False,Southampton,yes,0.0330656452941511,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,3,-0.9144983269198913,0.47587560314134286,-0.5007544611783037,-0.8547838024418036,True,Southampton,no,0.0330656452941511,1,0,1,0,1,1,0,0,1,0,1,0,0,0
0,2,0.3211936183675498,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,1,0,0
0,2,1.4841978021674944,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1,1,-0.18762071204492597,0.47587560314134286,-0.5007544611783037,1.1596146372182752,True,Southampton,yes,0.0330656452941511,1,0,1,0,0,1,0,0,1,0,0,1,0,0
0,3,-0.6964350424574017,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,2,0.03044257241756362,2.496717205522388,-0.5007544611783037,-0.24468694757531137,False,Southampton,yes,1.3472130864719518,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8248909902022565,False,Queenstown,yes,-0.6240080752947493,0,1,0,0,1,0,1,1,0,0,0,1,0,0
0,2,-0.33299623501991904,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,True,Southampton,no,0.0330656452941511,1,0,1,1,0,1,0,0,1,0,0,1,0,0
0,3,-0.33299623501991904,0.47587560314134286,-0.5007544611783037,-0.8166882940293968,False,Southampton,no,0.0330656452941511,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1,1,-0.042245189069932916,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,Southampton,yes,-0.6240080752947493,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,3,-1.3506248958448706,-0.5345451980491797,-0.5007544611783037,-0.34147876241505615,False,Cherbourg,no,-0.6240080752947493,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,-0.07858906981368119,-0.5345451980491797,-0.5007544611783037,-0.45905074089271236,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,1.3388222791925013,0.47587560314134286,3.070577202133218,0.34043871275534965,False,Southampton,no,2.0042868070608524,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1,1,0.3938813798550463,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,Cherbourg,yes,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,0.14904246872195587,True,Southampton,yes,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,0.46656914134254285,0.47587560314134286,-0.5007544611783037,2.0485572268634304,True,Southampton,no,0.0330656452941511,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1,1,-0.6237472809699052,1.4862964043318654,1.8801333143627108,2.0485572268634304,False,Cherbourg,yes,2.0042868070608524,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,3,-0.4056839965074156,0.47587560314134286,-0.5007544611783037,-0.45905074089271236,True,Southampton,no,0.0330656452941511,1,0,1,0,1,1,0,0,1,0,0,1,0,0
1,3,0.10313033390506016,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,Southampton,yes,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,1,2.9379530319174254,0.47587560314134286,0.6896894265922036,1.9426986985206176,True,Southampton,no,0.6901393658830515,1,0,1,0,0,1,0,0,1,0,0,0,0,1
0,3,-0.9871860884073879,0.47587560314134286,0.6896894265922036,-0.2774977322667503,True,Southampton,no,0.6901393658830515,1,0,1,0,1,1,0,0,1,0,1,0,0,0
1,2,0.03044257241756362,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,Southampton,yes,-0.6240080752947493,0,0,1,1,0,0,1,1,0,0,0,1,0,0
0,1,-0.7691228039448983,0.47587560314134286,-0.5007544611783037,1.1596146372182752,True,Southampton,no,0.0330656452941511,1,0,1,0,0,1,0,0,1,0,0,1,0,0
0,3,0.10313033390506016,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,Queenstown,no,-0.6240080752947493,1,1,0,0,1,1,0,1,0,0,0,1,0,0
1,2,-1.8594392262573463,0.47587560314134286,0.6896894265922036,-0.15719152173147422,False,Southampton,yes,0.6901393658830515,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1,3,-1.7140637032823534,-0.5345451980491797,0.6896894265922036,-0.6176362002346673,False,Southampton,yes,0.0330656452941511,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,3,0.24850585688005322,-0.5345451980491797,-0.5007544611783037,-0.7477856461773751,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,-0.47837175799491216,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,2,1.3388222791925013,0.47587560314134286,1.8801333143627108,1.680212420989106,False,Southampton,yes,1.3472130864719518,0,0,1,1,0,0,1,0,1,0,0,0,1,0
1,2,-2.1014894720107096,0.47587560314134286,0.6896894265922036,-0.5290470815677821,False,Southampton,yes,0.6901393658830515,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8223404985389087,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,1,0.24850585688005322,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,Southampton,yes,-0.6240080752947493,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,3,0.8300079487800255,-0.5345451980491797,-0.5007544611783037,-0.8516864643669316,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1,3,-0.6964350424574017,-0.5345451980491797,-0.5007544611783037,-0.8471279526804678,True,Cherbourg,yes,-0.6240080752947493,1,0,0,0,1,1,0,1,0,0,0,1,0,0
1,1,0.46656914134254285,0.47587560314134286,1.8801333143627108,2.0485572268634304,False,Southampton,yes,1.3472130864719518,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,3,-0.9871860884073879,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,1,0,0,0
1,1,1.556885563654991,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,Southampton,yes,0.0330656452941511,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,0.5690205127723743,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,3,0.06678645316131189,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,False,Queenstown,no,-0.6240080752947493,0,1,0,0,1,0,1,1,0,0,0,1,0,0
0,3,-0.11493295055742946,0.47587560314134286,-0.5007544611783037,-0.1068816518712679,True,Queenstown,no,0.0330656452941511,1,1,0,0,1,1,0,0,1,0,0,1,0,0
0,3,0.1758180953925567,-0.5345451980491797,-0.5007544611783037,-0.7975486696260574,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,-0.4056839965074156,-0.5345451980491797,-0.5007544611783037,-0.7477856461773751,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,1.3388222791925013,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
0,2,1.9930121325799701,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,False,Southampton,no,-0.6240080752947493,0,0,1,1,0,0,1,1,0,0,0,0,1,0
1,2,1.7749488481174804,0.47587560314134286,3.070577202133218,-0.15719152173147422,False,Southampton,yes,2.0042868070608524,0,0,1,1,0,0,1,0,0,1,0,0,1,0
0,3,-0.8418105654323949,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,1,0,0,0
1,3,-1.7867514647698497,-0.5345451980491797,-0.5007544611783037,-0.6176362002346673,False,Southampton,yes,-0.6240080752947493,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8248909902022565,True,Queenstown,no,-0.6240080752947493,1,1,0,0,1,1,0,1,0,0,0,1,0,0
1,1,0.9753834717550186,-0.5345451980491797,0.6896894265922036,2.0485572268634304,False,Southampton,yes,0.0330656452941511,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,3,-1.2052493728698774,-0.5345451980491797,-0.5007544611783037,-0.8471279526804678,False,Cherbourg,yes,-0.6240080752947493,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,-0.9144983269198913,0.47587560314134286,-0.5007544611783037,1.3302307176137576,False,Southampton,yes,0.0330656452941511,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,1,-0.042245189069932916,-0.5345451980491797,-0.5007544611783037,0.14904246872195587,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,1,0,0
0,3,-0.11493295055742946,0.47587560314134286,1.8801333143627108,-0.1375050509166109,True,Southampton,no,1.3472130864719518,1,0,1,0,1,1,0,0,1,0,0,1,0,0
0,3,-0.33299623501991904,-0.5345451980491797,-0.5007544611783037,-0.8549675428360756,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,-0.33299623501991904,-0.5345451980491797,-0.5007544611783037,-0.8462180002516918,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,3,-0.8418105654323949,-0.5345451980491797,-0.5007544611783037,-0.8354648124154843,False,Southampton,yes,-0.6240080752947493,0,0,1,0,1,0,1,1,0,0,1,0,0,0
0,3,-1.5686881803073602,3.50713800671291,0.6896894265922036,0.1107632199152771,False,Queenstown,no,2.661360527649753,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1,3,-2.0775025107198357,0.47587560314134286,1.8801333143627108,-0.2632797255671268,False,Southampton,yes,1.3472130864719518,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,1.1934467562175082,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,2,-0.9871860884073879,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,1,0,0,0
0,1,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,0.17948212737302674,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,3,-0.33299623501991904,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,2,0.6846324258050325,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1,1,1.4115100406799979,-0.5345451980491797,-0.5007544611783037,-0.02904572104059023,False,Southampton,yes,-0.6240080752947493,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1,3,0.10313033390506016,-0.5345451980491797,-0.5007544611783037,-0.783514403320706,False,Southampton,yes,-0.6240080752947493,0,0,1,0,1,0,1,1,0,0,0,1,0,0
0,3,0.03044257241756362,-0.5345451980491797,-0.5007544611783037,-0.8471279526804678,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,1,1,0,1,0,0,0,1,0,0
0,3,0.03044257241756362,0.47587560314134286,0.6896894265922036,-0.1068816518712679,False,Southampton,no,0.6901393658830515,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1,2,0.10313033390506016,0.47587560314134286,0.6896894265922036,-0.015011454735238816,False,Southampton,yes,0.6901393658830515,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1,1,-1.3506248958448706,0.47587560314134286,1.8801333143627108,2.0485572268634304,False,Southampton,yes,1.3472130864719518,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,3,-2.119661412382584,-0.5345451980491797,0.6896894265922036,-0.7908027722934976,False,Cherbourg,yes,0.0330656452941511,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3,-0.18762071204492597,-0.5345451980491797,-0.5007544611783037,-0.8582486213052195,True,Southampton,yes,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,0.10313033390506016,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,1,0.6846324258050325,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,1,0
0,3,-0.8418105654323949,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,False,Southampton,no,-0.6240080752947493,0,0,1,0,1,0,1,1,0,0,1,0,0,0
1,1,0.24850585688005322,0.47587560314134286,-0.5007544611783037,1.1596146372182752,False,Southampton,yes,0.0330656452941511,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,3,-0.26030847353242254,-0.5345451980491797,-0.5007544611783037,-0.8183288332639688,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,0.6846324258050325,-0.5345451980491797,-0.5007544611783037,-0.1068816518712679,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
0,2,0.3938813798550463,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,1,0,0
0,3,-1.7140637032823534,3.50713800671291,1.8801333143627108,0.204820802697402,False,Southampton,no,3.3184342482386535,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,3,0.06678645316131189,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,-0.47837175799491216,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,False,Southampton,no,-0.6240080752947493,0,0,1,0,1,0,1,1,0,0,0,1,0,0
0,2,0.10313033390506016,0.47587560314134286,0.6896894265922036,0.4554601995696579,True,Cherbourg,no,0.6901393658830515,1,0,0,1,0,1,0,0,1,0,0,1,0,0
0,3,0.9753834717550186,-0.5345451980491797,-0.5007544611783037,-0.8812161705892267,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
0,3,-1.4233126573323671,2.496717205522388,1.8801333143627108,0.057172271585926776,False,Southampton,no,2.661360527649753,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1,1,1.6295733251424873,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,Southampton,yes,0.6901393658830515,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,3,-0.18762071204492597,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,True,Southampton,yes,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,1,0.6119446643175359,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,3,-0.18762071204492597,-0.5345451980491797,0.6896894265922036,-0.6176362002346673,False,Southampton,yes,0.0330656452941511,0,0,1,0,1,0,1,0,1,0,0,1,0,0
0,3,-2.0048147492323394,3.50713800671291,0.6896894265922036,0.5728484376530422,False,Southampton,no,2.661360527649753,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8593423141282674,True,Queenstown,no,-0.6240080752947493,1,1,0,0,1,1,0,1,0,0,0,1,0,0
1,2,-2.0775025107198357,-0.5345451980491797,1.8801333143627108,0.4554601995696579,False,Cherbourg,yes,0.6901393658830515,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,Queenstown,yes,-0.6240080752947493,1,1,0,0,1,1,0,1,0,0,0,1,0,0
1,1,2.356450940017453,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,,yes,-0.6240080752947493,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1,3,-1.0598738498948845,0.47587560314134286,-0.5007544611783037,-0.531050726819606,False,Cherbourg,yes,0.0330656452941511,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,2,-2.0898594301727105,0.47587560314134286,0.6896894265922036,-0.3431193016496282,False,Southampton,yes,0.6901393658830515,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0,3,-0.47837175799491216,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,-0.8418105654323949,-0.5345451980491797,-0.5007544611783037,-0.8002829016836773,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,1,0,0,0
1,1,0.6846324258050325,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,Cherbourg,yes,0.6901393658830515,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,3,-0.6237472809699052,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,1,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,0.13591815484538025,True,Cherbourg,yes,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,3,-0.6964350424574017,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,2,-0.9871860884073879,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,1,0,0,0
1,1,0.03044257241756362,-0.5345451980491797,-0.5007544611783037,0.19279018164387443,False,Cherbourg,yes,-0.6240080752947493,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,3,0.35753749911129806,-0.5345451980491797,-0.5007544611783037,-0.8817630170007507,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,1,1,0,1,0,0,0,1,0,0
0,3,0.902695710267522,-0.5345451980491797,-0.5007544611783037,-0.8330936863751163,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
0,3,0.3938813798550463,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,1,1,0,1,0,0,0,1,0,0
0,2,-0.11493295055742946,-0.5345451980491797,0.6896894265922036,0.2802856074877116,True,Southampton,no,0.0330656452941511,1,0,1,1,0,1,0,0,1,0,0,1,0,0
1,1,-0.11493295055742946,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,Cherbourg,yes,0.0330656452941511,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,3,-1.8594392262573463,3.50713800671291,1.8801333143627108,0.204820802697402,False,Southampton,no,3.3184342482386535,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,3,3.2287040778674116,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,0,1
0,3,-1.4960004188198637,0.47587560314134286,0.6896894265922036,-0.4964200372706153,False,Cherbourg,no,0.6901393658830515,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,-0.9871860884073879,-0.5345451980491797,0.6896894265922036,0.5602709701879904,False,Southampton,yes,0.0330656452941511,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,2,1.048071233242515,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,False,Southampton,no,0.0330656452941511,0,0,1,1,0,0,1,0,1,0,0,0,1,0
1,3,-0.8418105654323949,-0.5345451980491797,0.6896894265922036,-0.754347803115663,False,Southampton,yes,0.0330656452941511,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,1.1207589947300116,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,Southampton,yes,0.6901393658830515,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,1.556885563654991,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,Southampton,yes,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,3,-0.4056839965074156,-0.5345451980491797,3.070577202133218,-0.320882339171417,False,Cherbourg,yes,1.3472130864719518,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,3,0.8300079487800255,1.4862964043318654,-0.5007544611783037,-0.5461830607192977,True,Southampton,no,0.6901393658830515,1,0,1,0,1,1,0,0,1,0,0,0,1,0
0,2,-0.6237472809699052,0.47587560314134286,-0.5007544611783037,-0.6602902203335379,True,Southampton,no,0.0330656452941511,1,0,1,1,0,1,0,0,1,0,0,1,0,0
1,1,1.3388222791925013,-0.5345451980491797,-0.5007544611783037,-0.02904572104059023,False,Southampton,yes,-0.6240080752947493,0,0,1,0,0,0,1,1,0,0,0,0,1,0
0,2,-0.4056839965074156,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,1,0,0
1,2,0.902695710267522,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,Southampton,yes,-0.6240080752947493,0,0,1,1,0,0,1,1,0,0,0,0,1,0
1,2,-0.18762071204492597,0.47587560314134286,-0.5007544611783037,-0.5571199889497773,False,Cherbourg,yes,0.0330656452941511,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0,1,0.10313033390506016,-0.5345451980491797,-0.5007544611783037,1.0456868432270148,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,1,0,0
1,3,-1.8594392262573463,0.47587560314134286,0.6896894265922036,-0.6763325066620054,False,Southampton,yes,0.6901393658830515,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,1.2661345177050047,0.47587560314134286,0.6896894265922036,1.135737135505492,False,Southampton,yes,0.6901393658830515,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,0.24850585688005322,-0.5345451980491797,-0.5007544611783037,-0.9446503543260086,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,1,0,0
0,3,1.2661345177050047,-0.5345451980491797,-0.5007544611783037,-0.7696595026383344,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1,2,-0.11493295055742946,0.47587560314134286,-0.5007544611783037,-0.11344380880955562,False,Cherbourg,yes,0.0330656452941511,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,3,-1.0598738498948845,-0.5345451980491797,-0.5007544611783037,-0.8473116930747399,False,Cherbourg,yes,-0.6240080752947493,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,3,-0.6964350424574017,-0.5345451980491797,-0.5007544611783037,-0.7326576870489756,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,1,1.9203243710924736,-0.5345451980491797,0.6896894265922036,2.0485572268634304,False,Cherbourg,yes,0.0330656452941511,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,2,-0.33299623501991904,-0.5345451980491797,0.6896894265922036,-0.025948382965718463,False,Southampton,yes,0.0330656452941511,0,0,1,1,0,0,1,0,1,0,0,1,0,0
0,3,0.24850585688005322,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
